id,y_true,y_pred,absolute_error
1736345653.70973,99.0,57.49360930033754,41.50639069966246
1736345655.719745,131.0,197.04595872817097,66.04595872817097
1736345657.729697,281.0,196.9148438849793,84.08515611502065
1736345659.739522,77.0,172.85465073967254,95.85465073967254
1736345661.749224,258.0,170.67285698732016,87.32714301267984
1736345663.75875,100.0,153.4804155188536,53.48041551885359
1736345665.768664,128.0,72.73110766827678,55.26889233172322
1736345667.778736,219.0,146.6456135715725,72.35438642842749
1736345669.788795,125.0,101.83547601327304,23.164523986726948
1736345671.798697,143.0,66.57393755401368,76.42606244598632
1736345673.80863,170.0,134.5786197076171,35.421380292382935
1736345675.818114,81.0,99.59049696614416,18.590496966144173
1736345677.8279,198.0,157.92323491051735,40.07676508948265
1736345679.837698,68.0,191.33750925921345,123.33750925921343
1736345681.847765,178.0,190.3386254726132,12.33862547261316
1736345683.858209,43.0,61.91745607289509,18.91745607289509
1736345685.868461,185.0,164.6765966263598,20.32340337364019
1736345687.878247,202.0,142.3109206622482,59.68907933775179
1736345689.88804,196.0,164.1638609596704,31.836139040329613
1736345691.897833,55.0,74.15429264703333,19.15429264703333
1736345693.908275,202.0,212.28737912830763,10.287379128307634
1736345695.918155,79.0,116.18374385594583,37.18374385594584
1736345697.928438,263.0,262.294905161449,0.7050948385510196
1736345699.937875,180.0,172.5523133160796,7.447686683920409
1736345701.947627,113.0,121.58137266933188,8.581372669331884
1736345703.957629,162.0,125.04342485444744,36.95657514555255
1736345705.966572,310.0,258.030719810275,51.969280189725
1736345707.976636,116.0,140.57188922298192,24.571889222981923
1736345709.986062,202.0,212.28737912830763,10.287379128307634
1736345711.995905,55.0,42.64913432963907,12.350865670360932
1736345714.005751,200.0,179.15539665935967,20.844603340640333
1736345716.015794,77.0,61.99822774926005,15.001772250739949
1736345718.025989,280.0,235.4717536036769,44.52824639632311
1736345720.034948,177.0,119.15634476346727,57.843655236532726
1736345722.044679,75.0,73.14153913173813,1.858460868261872
1736345724.054317,64.0,119.48384406500097,55.483844065000966
1736345726.063759,237.0,157.80199942631646,79.19800057368354
1736345728.073256,131.0,197.04595872817097,66.04595872817097
1736345730.083285,91.0,180.6721866536716,89.67218665367162
1736345732.09325,37.0,80.11184913638412,43.11184913638412
1736345734.100978,221.0,202.4957582368978,18.504241763102183
1736345736.111051,93.0,141.8210161675293,48.82101616752931
1736345738.121233,236.0,230.5772242337341,5.422775766265886
1736345740.131227,163.0,213.92295234626727,50.92295234626727
1736345742.141058,109.0,162.6473989763018,53.64739897630179
1736345744.152089,170.0,191.1691373731373,21.16913737313726
1736345746.162157,94.0,97.80444810874128,3.8044481087412834
1736345748.172042,87.0,89.95910251657963,2.959102516579634
1736345750.180981,261.0,232.97417792052613,28.02582207947387
1736345752.19089,262.0,179.75166110044952,82.24833889955048
1736345754.20103,148.0,132.175618882606,15.824381117394012
1736345756.211163,152.0,220.2037461056352,68.20374610563522
1736345758.221246,113.0,157.03329164468582,44.03329164468582
1736345760.231153,107.0,179.47709948062067,72.47709948062067
1736345762.241321,242.0,171.26952877957942,70.73047122042058
1736345764.250841,182.0,118.06323326559342,63.936766734406575
1736345766.260623,212.0,191.90710554179336,20.092894458206644
1736345768.270085,88.0,144.85620155198018,56.85620155198018
1736345770.27969,53.0,125.2198127182126,72.21981271821261
1736345772.289815,139.0,177.5025536482221,38.50255364822209
1736345774.299841,60.0,117.99524599044123,57.99524599044125
1736345776.309842,272.0,192.3219513698492,79.67804863015084
1736345778.320219,93.0,141.8210161675293,48.82101616752931
1736345780.330311,237.0,157.80199942631646,79.19800057368354
1736345782.34052,141.0,166.004562068509,25.00456206850899
1736345784.350348,45.0,34.891630978604084,10.108369021395916
1736345786.360675,182.0,139.11094848513832,42.88905151486168
1736345788.370761,25.0,146.27950555690472,121.27950555690472
1736345790.380872,101.0,97.25250430863412,3.74749569136587
1736345792.391961,98.0,79.93929115905644,18.06070884094356
1736345794.400538,97.0,110.07273590446454,13.072735904464537
1736345796.410456,258.0,170.67285698732016,87.32714301267984
1736345798.420356,140.0,172.146765062155,32.146765062155
1736345800.430169,147.0,174.89153227991525,27.891532279915253
1736345802.440195,168.0,142.2101684258435,25.78983157415649
1736345804.450058,141.0,154.60020867217975,13.600208672179749
1736345806.46002,232.0,189.1949996925188,42.80500030748124
1736345808.469918,336.0,254.9226747897597,81.0773252102403
1736345810.480041,187.0,140.41873717359746,46.581262826402536
1736345812.489969,237.0,157.80199942631646,79.19800057368354
1736345814.499918,141.0,176.8822723504105,35.88227235041049
1736345816.509775,317.0,230.559465946703,86.440534053297
1736345818.519296,101.0,186.3924514990171,85.39245149901711
1736345820.529253,277.0,254.0610620246692,22.938937975330845
1736345822.539378,97.0,110.07273590446454,13.072735904464537
1736345824.548324,281.0,253.3073511962559,27.69264880374413
1736345826.558192,273.0,258.5873382278404,14.412661772159597
1736345828.56824,126.0,178.36563218463417,52.365632184634165
1736345830.578031,111.0,171.80327594438552,60.80327594438552
1736345832.588366,142.0,142.51668652733716,0.516686527337157
1736345834.597951,272.0,192.3219513698492,79.67804863015084
1736345836.607563,214.0,146.99859729435818,67.00140270564182
1736345838.61689,52.0,207.8268444115012,155.82684441150113
1736345840.626173,49.0,131.09285745922284,82.09285745922284
1736345842.635845,64.0,89.83346357830649,25.833463578306493
1736345844.645893,51.0,83.06700705458265,32.067007054582646
1736345846.655654,71.0,85.6354697681792,14.635469768179206
1736345848.665581,293.0,199.69676012983768,93.30323987016232
1736345850.67548,83.0,68.42634720460588,14.573652795394125
1736345852.685727,148.0,132.175618882606,15.824381117394012
1736345854.69456,72.0,79.33316712217174,7.333167122171744
1736345856.704594,97.0,124.3412578117174,27.3412578117174
1736345858.713845,151.0,165.84427759702953,14.844277597029532
1736345860.723526,293.0,199.69676012983768,93.30323987016232
1736345862.733078,214.0,122.10329364604544,91.89670635395456
1736345864.742743,88.0,104.57638949869414,16.57638949869414
1736345866.753381,341.0,261.50330095372067,79.49669904627933
1736345868.763276,270.0,236.7112423722472,33.28875762775283
1736345870.772152,85.0,152.82859640938923,67.82859640938923
1736345872.781758,55.0,74.15429264703333,19.15429264703333
1736345874.791551,182.0,147.74770463570545,34.252295364294554
1736345876.801699,69.0,100.66339134964326,31.663391349643263
1736345878.811632,89.0,115.86775938785144,26.86775938785144
1736345880.821311,153.0,118.44344405446542,34.55655594553458
1736345882.831155,71.0,85.6354697681792,14.635469768179206
1736345884.840021,233.0,199.2798972977949,33.720102702205025
1736345886.849775,243.0,274.87138877845035,31.87138877845036
1736345888.859901,215.0,245.1589311291344,30.158931129134345
1736345890.870329,135.0,128.46271126779868,6.537288732201319
1736345892.880635,58.0,165.0947140173923,107.09471401739232
1736345894.890393,209.0,157.93215937839972,51.06784062160028
1736345896.900374,270.0,236.7112423722472,33.28875762775283
1736345898.910375,144.0,155.66997186693214,11.669971866932144
1736345900.919329,97.0,124.3412578117174,27.3412578117174
1736345902.929157,170.0,104.08374518466498,65.91625481533502
1736345904.93881,219.0,140.02257609736603,78.97742390263397
1736345906.948447,265.0,207.9215262029992,57.07847379700078
1736345908.958963,262.0,179.75166110044952,82.24833889955048
1736345910.968824,98.0,79.93929115905644,18.06070884094356
1736345912.978855,164.0,187.166789277737,23.166789277737
1736345914.98752,248.0,203.7505820486254,44.2494179513746
1736345916.997737,49.0,98.58167682957608,49.58167682957607
1736345919.007658,202.0,142.3109206622482,59.68907933775179
1736345921.017674,101.0,186.3924514990171,85.39245149901711
1736345923.027615,87.0,89.95910251657963,2.959102516579634
1736345925.036711,53.0,82.17314606462564,29.17314606462564
1736345927.045388,144.0,180.67619968898725,36.67619968898725
1736345929.054546,124.0,135.67845383135568,11.678453831355682
1736345931.063941,155.0,157.9351671894437,2.935167189443689
1736345933.073803,196.0,160.67075589317804,35.32924410682196
1736345935.082964,198.0,182.3114936765587,15.688506323441288
1736345937.092877,90.0,143.05621637777142,53.05621637777142
1736345939.10276,158.0,95.3081803713743,62.691819628625694
1736345941.111563,214.0,133.615306319189,80.38469368081101
1736345943.121334,118.0,98.483828897033,19.516171102967007
1736345945.129198,187.0,140.41873717359746,46.581262826402536
1736345947.138531,181.0,174.16595788399368,6.834042116006316
1736345949.146996,70.0,59.373708463489805,10.626291536510196
1736345951.156953,115.0,138.35423107449964,23.35423107449964
1736345953.165525,63.0,58.62119358326706,4.378806416732942
1736345955.175228,141.0,176.8822723504105,35.88227235041049
1736345957.184961,47.0,46.595738594861146,0.404261405138854
1736345959.19455,124.0,135.67845383135568,11.678453831355682
1736345961.20439,113.0,157.03329164468582,44.03329164468582
1736345963.214587,89.0,115.86775938785144,26.86775938785144
1736345965.224248,182.0,139.11094848513832,42.88905151486168
1736345967.23365,72.0,65.39079316230509,6.609206837694913
1736345969.243459,332.0,220.67470467262453,111.32529532737549
1736345971.25332,200.0,77.05659193974893,122.94340806025107
1736345973.2635,232.0,189.1949996925188,42.80500030748124
1736345975.271792,79.0,116.18374385594583,37.18374385594584
1736345977.282137,215.0,245.1589311291344,30.158931129134345
1736345979.292002,295.0,221.7739288912224,73.22607110877766
1736345981.301808,65.0,78.37324361170708,13.373243611707082
1736345983.311832,48.0,52.60922322109491,4.609223221094908
1736345985.321618,124.0,176.64745114783543,52.64745114783543
1736345987.331451,306.0,249.1507407188866,56.849259281113405
1736345989.341252,124.0,135.67845383135568,11.678453831355682
1736345991.351171,70.0,174.7208351872619,104.72083518726193
1736345993.361551,292.0,200.6597719852188,91.34022801478122
1736345995.371464,190.0,173.25293019933898,16.747069800661023
1736345997.381218,100.0,153.4804155188536,53.48041551885359
1736345999.391445,142.0,138.95794611461957,3.042053885380426
1736346001.401429,273.0,258.5873382278404,14.412661772159597
1736346003.411345,346.0,268.4529317304527,77.54706826954731
1736346005.419976,184.0,165.48778814485598,18.512211855144017
1736346007.430017,129.0,106.83685612017888,22.16314387982112
1736346009.440045,72.0,109.99902779890029,37.99902779890027
1736346011.450029,214.0,122.10329364604544,91.89670635395456
1736346013.469642,277.0,254.0610620246692,22.938937975330845
1736346015.479488,265.0,201.48184993149977,63.51815006850023
1736346017.489168,243.0,249.89768596993005,6.897685969930052
1736346019.498946,277.0,254.0610620246692,22.938937975330845
1736346021.508623,295.0,221.7739288912224,73.22607110877766
1736346023.518565,111.0,124.51667354531328,13.516673545313282
1736346025.528433,232.0,189.1949996925188,42.80500030748124
1736346027.538104,71.0,121.34323817635368,50.34323817635367
1736346029.54804,243.0,249.89768596993005,6.897685969930052
1736346031.558168,252.0,153.68650947308407,98.31349052691591
1736346033.568321,143.0,174.7517001077043,31.75170010770429
1736346035.576533,65.0,78.37324361170708,13.373243611707082
1736346037.586256,89.0,115.86775938785144,26.86775938785144
1736346039.596317,308.0,263.7858956299527,44.21410437004732
1736346041.606535,61.0,145.627557515996,84.62755751599599
1736346043.616707,101.0,186.3924514990171,85.39245149901711
1736346045.626608,181.0,84.17329376111894,96.82670623888106
1736346047.636553,65.0,53.72923884480225,11.270761155197746
1736346049.646725,147.0,174.89153227991525,27.891532279915253
1736346051.667564,131.0,129.05329822369723,1.9467017763027457
1736346053.677614,109.0,162.6473989763018,53.64739897630179
1736346055.687456,214.0,133.615306319189,80.38469368081101
1736346057.696677,214.0,146.99859729435818,67.00140270564182
1736346059.706335,113.0,91.0061622716949,21.99383772830509
1736346061.716073,140.0,128.82556725044935,11.174432749550649
1736346063.725736,132.0,121.22650413525088,10.773495864749108
1736346065.734991,265.0,201.48184993149977,63.51815006850023
1736346067.744591,154.0,159.34185386962795,5.341853869627954
1736346069.7547,48.0,73.91027256015677,25.91027256015677
1736346071.764472,99.0,57.49360930033754,41.50639069966246
1736346073.774539,77.0,61.99822774926005,15.001772250739949
1736346075.784571,97.0,106.35234546947196,9.35234546947197
1736346077.794664,49.0,85.80059763704412,36.80059763704412
1736346079.804468,232.0,230.141733316522,1.858266683478036
1736346081.814052,163.0,189.9584135315862,26.95841353158619
1736346083.824079,77.0,61.99822774926005,15.001772250739949
1736346085.834004,120.0,162.60032245893694,42.600322458936944
1736346087.843791,146.0,140.1617444142707,5.838255585729314
1736346089.853722,249.0,210.0870555580589,38.91294444194102
1736346091.863551,196.0,160.67075589317804,35.32924410682196
1736346093.873533,49.0,98.58167682957608,49.58167682957607
1736346095.882985,85.0,150.84067124684628,65.84067124684628
1736346097.893052,206.0,166.91487055437787,39.08512944562213
1736346099.902944,72.0,79.33316712217174,7.333167122171744
1736346101.912997,257.0,190.66264878136707,66.33735121863293
1736346103.923092,78.0,120.6655623118198,42.66556231181981
1736346105.932954,128.0,168.2136323571602,40.21363235716021
1736346107.942296,90.0,107.40791224077633,17.407912240776312
1736346109.952323,220.0,211.8592093316652,8.14079066833483
1736346111.962362,89.0,76.80048893276454,12.199511067235465
1736346113.972306,49.0,98.58167682957608,49.58167682957607
1736346115.982701,52.0,207.8268444115012,155.82684441150113
1736346117.992693,129.0,190.14593543639543,61.14593543639543
1736346120.003485,77.0,78.90917194278398,1.9091719427839848
1736346122.012532,311.0,174.82795264879474,136.17204735120526
1736346124.021261,200.0,156.57687377662785,43.42312622337215
1736346126.031383,90.0,136.93198963427244,46.93198963427244
1736346128.041452,109.0,162.6473989763018,53.64739897630179
1736346130.051182,88.0,104.57638949869414,16.57638949869414
1736346132.061222,210.0,151.99864316366757,58.001356836332434
1736346134.07132,245.0,164.33852432326026,80.66147567673974
1736346136.081382,198.0,206.7589795310343,8.7589795310343
1736346138.091087,140.0,172.146765062155,32.146765062155
1736346140.101294,111.0,106.90170583652416,4.098294163475828
1736346142.111425,187.0,140.41873717359746,46.581262826402536
1736346144.121543,275.0,234.9078995334289,40.09210046657114
1736346146.131728,310.0,258.030719810275,51.969280189725
1736346148.141731,137.0,97.12927989718484,39.87072010281517
1736346150.152005,127.0,164.33015823591927,37.33015823591927
1736346152.161683,143.0,66.57393755401368,76.42606244598632
1736346154.170582,268.0,210.873582595724,57.126417404276026
1736346156.180549,95.0,146.27173897170897,51.27173897170897
1736346158.190442,90.0,177.2721604731096,87.27216047310961
1736346160.200867,233.0,202.40028088712936,30.599719112870616
1736346162.211045,124.0,176.64745114783543,52.64745114783543
1736346164.221168,151.0,206.11637746200643,55.116377462006426
1736346166.231077,93.0,87.12142621227443,5.878573787725571
1736346168.240796,123.0,197.5040006442761,74.50400064427618
1736346170.250445,311.0,174.82795264879474,136.17204735120526
1736346172.260505,259.0,158.27435685146017,100.72564314853985
1736346174.270525,100.0,153.4804155188536,53.48041551885359
1736346176.280578,259.0,221.07802261365345,37.92197738634656
1736346178.2903,184.0,165.48778814485598,18.512211855144017
1736346180.29982,92.0,77.8291328074616,14.170867192538395
1736346182.309667,92.0,123.4744926910454,31.474492691045413
1736346184.318544,115.0,92.68775339240396,22.31224660759605
1736346186.32858,111.0,106.90170583652416,4.098294163475828
1736346188.338502,172.0,144.36900640484606,27.63099359515394
1736346190.348845,257.0,190.66264878136707,66.33735121863293
1736346192.358744,48.0,73.91027256015677,25.91027256015677
1736346194.368826,185.0,145.42886478164905,39.571135218350975
1736346196.378532,270.0,236.7112423722472,33.28875762775283
1736346198.388253,73.0,152.38094687603638,79.38094687603638
1736346200.39865,142.0,138.95794611461957,3.042053885380426
1736346202.40858,158.0,69.8431832468639,88.1568167531361
1736346204.418401,264.0,244.30072899532888,19.69927100467112
1736346206.4289,78.0,189.0605513791123,111.0605513791123
1736346208.439378,142.0,109.49622651124142,32.50377348875858
1736346210.44816,197.0,194.3923577571701,2.6076422428298542
1736346212.458057,246.0,152.79406586257076,93.20593413742924
1736346214.467361,273.0,258.5873382278404,14.412661772159597
1736346216.47729,61.0,114.23541271146016,53.23541271146016
1736346218.487044,128.0,98.72418096807095,29.275819031929046
1736346220.496835,200.0,144.42650416308084,55.573495836919165
1736346222.506849,148.0,132.175618882606,15.824381117394012
1736346224.516802,96.0,114.24418653449656,18.24418653449655
1736346226.526722,140.0,128.82556725044935,11.174432749550649
1736346228.53661,191.0,125.279399604834,65.72060039516599
1736346230.546081,118.0,103.07811228303234,14.92188771696766
1736346232.555786,141.0,166.004562068509,25.00456206850899
1736346234.565573,83.0,68.42634720460588,14.573652795394125
1736346236.575001,241.0,191.89112987172945,49.10887012827055
1736346238.584869,122.0,191.53507677898563,69.53507677898563
1736346240.59514,123.0,197.5040006442761,74.50400064427618
1736346242.604891,51.0,75.16727585048733,24.16727585048733
1736346244.613765,97.0,106.35234546947196,9.35234546947197
1736346246.623706,160.0,114.83926457785545,45.16073542214456
1736346248.631821,242.0,257.23393439070924,15.233934390709235
1736346250.64133,144.0,180.67619968898725,36.67619968898725
1736346252.651258,37.0,80.11184913638412,43.11184913638412
1736346254.661391,115.0,138.35423107449964,23.35423107449964
1736346256.672553,71.0,110.77572615064626,39.77572615064626
1736346258.683275,146.0,140.1617444142707,5.838255585729314
1736346260.692848,262.0,179.75166110044952,82.24833889955048
1736346262.70267,77.0,61.99822774926005,15.001772250739949
1736346264.712809,258.0,234.58534354544747,23.414656454552528
1736346266.72265,48.0,73.91027256015677,25.91027256015677
1736346268.732617,123.0,197.5040006442761,74.50400064427618
1736346270.742753,55.0,74.15429264703333,19.15429264703333
1736346272.752903,158.0,95.3081803713743,62.691819628625694
1736346274.761955,151.0,206.11637746200643,55.116377462006426
1736346276.771813,265.0,165.79595853246482,99.20404146753518
1736346278.782174,181.0,84.17329376111894,96.82670623888106
1736346280.792759,90.0,52.54173475311546,37.45826524688454
1736346282.80283,168.0,142.2101684258435,25.78983157415649
1736346284.812899,281.0,253.3073511962559,27.69264880374413
1736346286.823875,126.0,178.36563218463417,52.365632184634165
1736346288.834137,336.0,254.9226747897597,81.0773252102403
1736346290.843728,44.0,126.37027691629643,82.37027691629643
1736346292.853718,51.0,122.8343501914415,71.8343501914415
1736346294.863797,147.0,174.89153227991525,27.891532279915253
1736346296.874096,42.0,127.75224803903907,85.75224803903907
1736346298.884236,53.0,82.17314606462564,29.17314606462564
1736346300.894181,81.0,99.59049696614416,18.590496966144173
1736346302.904188,248.0,216.00836594106,31.991634058940065
1736346304.912928,113.0,157.03329164468582,44.03329164468582
1736346306.922817,221.0,202.4957582368978,18.504241763102183
1736346308.932907,242.0,257.23393439070924,15.233934390709235
1736346310.942763,190.0,173.25293019933898,16.747069800661023
1736346312.952783,102.0,106.92918500252976,4.929185002529749
1736346314.963266,75.0,68.07109214879472,6.928907851205281
1736346316.973446,102.0,87.66299299506954,14.337007004930456
1736346318.983657,220.0,166.55712612406563,53.44287387593437
1736346320.993394,124.0,176.64745114783543,52.64745114783543
1736346323.003122,142.0,189.87131851942672,47.87131851942672
1736346325.013014,118.0,98.483828897033,19.516171102967007
1736346327.022964,72.0,109.99902779890029,37.99902779890027
1736346329.032987,42.0,127.75224803903907,85.75224803903907
1736346331.043004,310.0,213.58474731592625,96.41525268407378
1736346333.052936,297.0,207.9972092226902,89.0027907773098
1736346335.062311,233.0,254.0550836192973,21.055083619297307
1736346337.072153,170.0,134.5786197076171,35.421380292382935
1736346339.081948,128.0,72.73110766827678,55.26889233172322
1736346341.09155,104.0,101.05531243166942,2.944687568330579
1736346343.101479,140.0,172.146765062155,32.146765062155
1736346345.111415,281.0,196.9148438849793,84.08515611502065
1736346347.121284,178.0,163.36792373220544,14.63207626779456
1736346349.131522,65.0,99.73762487848882,34.737624878488816
1736346351.141213,129.0,158.71496032215657,29.71496032215657
1736346353.151049,79.0,116.18374385594583,37.18374385594584
1736346355.161281,181.0,174.16595788399368,6.834042116006316
1736346357.168864,59.0,134.18536033536822,75.18536033536822
1736346359.178905,220.0,198.3657597782563,21.63424022174371
1736346361.188645,77.0,78.90917194278398,1.9091719427839848
1736346363.198691,170.0,104.08374518466498,65.91625481533502
1736346365.207584,104.0,74.6761245641992,29.3238754358008
1736346367.217409,118.0,98.483828897033,19.516171102967007
1736346369.227474,200.0,117.45221301859652,82.54778698140348
1736346371.237283,39.0,69.06177835000338,30.06177835000338
1736346373.247088,39.0,58.46867367244572,19.46867367244572
1736346375.256362,158.0,69.8431832468639,88.1568167531361
1736346377.266434,245.0,252.4517883429108,7.4517883429107314
1736346379.27643,219.0,146.6456135715725,72.35438642842749
1736346381.286368,182.0,139.11094848513832,42.88905151486168
1736346383.296383,262.0,160.41741938199718,101.58258061800282
1736346385.306215,55.0,42.64913432963907,12.350865670360932
1736346387.315902,184.0,165.48778814485598,18.512211855144017
1736346389.325954,77.0,172.85465073967254,95.85465073967254
1736346391.335896,87.0,89.95910251657963,2.959102516579634
1736346393.345308,155.0,222.4836101484881,67.48361014848811
1736346395.352825,87.0,89.95910251657963,2.959102516579634
1736346397.362281,97.0,148.00343178174552,51.00343178174552
1736346399.37221,202.0,212.28737912830763,10.287379128307634
1736346401.382288,233.0,254.0550836192973,21.055083619297307
1736346403.392308,258.0,170.67285698732016,87.32714301267984
1736346405.402424,78.0,53.04535107084395,24.95464892915605
1736346407.412416,54.0,93.6724461453998,39.67244614539979
1736346409.422627,72.0,60.94350778652718,11.056492213472822
1736346411.432605,199.0,111.818208979165,87.18179102083499
1736346413.442416,85.0,58.37882693745455,26.62117306254545
1736346415.452324,51.0,122.8343501914415,71.8343501914415
1736346417.462164,217.0,231.2948088274103,14.294808827410291
1736346419.472438,263.0,183.49694638742025,79.50305361257978
1736346421.482382,71.0,113.7953336670339,42.7953336670339
1736346423.49195,138.0,73.89130778563505,64.10869221436495
1736346425.501533,184.0,165.48778814485598,18.512211855144017
1736346427.511438,120.0,162.60032245893694,42.600322458936944
1736346429.520837,109.0,162.6473989763018,53.64739897630179
1736346431.53064,135.0,128.46271126779868,6.537288732201319
1736346433.539843,97.0,148.00343178174552,51.00343178174552
1736346435.549508,109.0,156.8133580599175,47.81335805991751
1736346437.559383,142.0,138.95794611461957,3.042053885380426
1736346439.569435,246.0,152.79406586257076,93.20593413742924
1736346441.579216,236.0,230.5772242337341,5.422775766265886
1736346443.58909,81.0,143.49771798721363,62.49771798721363
1736346445.599178,94.0,158.3490236300328,64.3490236300328
1736346447.609172,72.0,50.85933845927724,21.14066154072276
1736346449.619125,109.0,156.8133580599175,47.81335805991751
1736346451.628983,71.0,85.6354697681792,14.635469768179206
1736346453.639272,120.0,162.60032245893694,42.600322458936944
